name,state,dept_type,url
santa fe county sheriff's office,new mexico,county agencies,https://www.santafecountynm.gov/sheriff
santa fe police department,new mexico,city agencies,https://www.santafenm.gov/police
santo domingo pueblo police department,new mexico,tribal agencies,https://rrnm.gov/4365/Regional-Emergency-Communications-Center
san ysidro marshal's office,new mexico,city agencies,http://www.sanysidronm.us/gpage3.html
shiprock police district,new mexico,tribal agencies,https://www.navajo-nsn.gov/NNDir.htm
sierra county sheriff's office,new mexico,county agencies,https://www.sierraco.org/department/sheriff/
silver city police department,new mexico,city agencies,https://www.krqe.com/news/new-mexico/nmsp-investigates-silver-city-police-dept-officer-involved-shooting/
socorro county sheriff's department,new mexico,county agencies,http://www.socorrocounty.net/elected/sheriff
socorro police department,new mexico,city agencies,https://www.socorronm.gov/city-services/police/
special agents,new mexico,state agencies,https://www.fbi.gov/contact-us/field-offices/albuquerque
taos county sheriff's department,new mexico,county agencies,https://www.taoscounty.org/217/Sheriffs-Office
taos police department,new mexico,city agencies,https://www.taosgov.com/226/Police
taos pueblo police department,new mexico,tribal agencies,https://www.taospueblo.org/cms/department-of-public-safety
tax fraud investigations division,new mexico,state agencies,http://www.tax.newmexico.gov/tax-fraud-investigations-division.aspx
tesuque pueblo police department,new mexico,tribal agencies,https://turtletalk.blog/tag/tesuque-pueblo-police-department/
tijeras police department,new mexico,city agencies,http://www.tijerasnm.org/emergency
torrance county sheriff's department,new mexico,county agencies,http://www.torrancecountynm.org/departments/county-sheriff
truth or consequences police department,new mexico,city agencies,http://torcnm.org/departments/police/
tuba city police district,new mexico,tribal agencies,https://www.gallupedc.com/about-us/our-partners/p/item/5694/navajo-police-department-tuba-city-police-district
tucumcari police department,new mexico,city agencies,http://www.cityoftucumcari.com/police.html
union county sheriff's office,new mexico,county agencies,https://unionnm.us/sheriffs-office
university of new mexico police department,new mexico,college and university agencies,https://police.unm.edu/
valencia county sheriff's office,new mexico,county agencies,https://www.co.valencia.nm.us/232/County-Sheriff
vaughn police department,new mexico,city agencies,https://www.nydailynews.com/news/national/top-dog-new-mexico-town-officer-drug-sniffing-pooch-named-nikka-article-1.1169639
western new mexico university police department,new mexico,college and university agencies,https://police.wnmu.edu/
zia pueblo police department,new mexico,tribal agencies,https://www.justice.gov/usao-nm/blog/indian-country-law-enforcement-coordination-and-outreach-domestic-violence-zia-pueblo
zuni pueblo police department,new mexico,tribal agencies,http://www.ashiwi.org/
