name,state,dept_type,url
wickenburg police department,arizona,municipal agencies,https://www.ci.wickenburg.az.us/73/Police-Department
willcox police department,arizona,municipal agencies,http://www.cityofwillcox.org/public_safety/
williams police department,arizona,municipal agencies,https://www.williamsaz.gov/departments_and_services/police_department
winslow police department,arizona,municipal agencies,http://www.winslowaz.gov/departments/police_department/index.php
yavapai-apache tribal police,arizona,tribal agencies,https://yavapai-apache.org/
yavapai college police department,arizona,school/college agencies,https://www.yc.edu/collegepolice
yavapai county sheriff's office,arizona,county agencies,http://www.ycsoaz.gov/
yavapai prescott tribal police,arizona,tribal agencies,http://pd.ypit.com/contact/
yuma county sheriff's office,arizona,county agencies,https://www.yumacountysheriff.org/
yuma police department,arizona,municipal agencies,https://www.yumaaz.gov/police/
