name,state,dept_type,url
decatur township police department,pennsylvania,municipal agencies,http://www.angelfire.com/pa/DecaturTwpPD/index.html
deer lake police department,pennsylvania,municipal agencies,http://www.westdeertownship.com/police-department/
delaware county courthouse and park police department,pennsylvania,county agencies,http://www.delcopa.gov/departments/parkpolice.html
delaware county sheriff's office,pennsylvania,county agencies,http://www.delcopa.gov/sheriff/index.html
delaware river port authority police department,pennsylvania,other agencies,http://www.drpa.org/police/
delaware water gap police department,pennsylvania,municipal agencies,http://www.monroeco911.com/for-our-listeners/agencies/law-enforcement/
derry borough police department,pennsylvania,municipal agencies,http://derryborough.org/fire-police/
derry township police,pennsylvania,municipal agencies,http://www.derrypd.com/
dickinson college department of public safety,pennsylvania,college and university agencies,https://www.dickinson.edu/homepage/70/department_of_public_safety
dickson city borough police department,pennsylvania,municipal agencies,http://www.dicksoncityborough.org/
dormont borough police department,pennsylvania,municipal agencies,http://boro.dormont.pa.us/police/
douglass township police department,pennsylvania,municipal agencies,https://www.douglasstownship.org/emergency-services/police-department/welcome.aspx
downingtown police department,pennsylvania,municipal agencies,https://www.downingtown.org/police-department
drexel university,pennsylvania,college and university agencies,https://drexel.edu/
dublin borough police department,pennsylvania,municipal agencies,http://www.dublinborough.org/police_about.html
dubois city police department,pennsylvania,municipal agencies,https://www.duboispolice.com/
duncansville police department,pennsylvania,municipal agencies,http://duncansvillepa.org/police-department/
dunmore police department,pennsylvania,municipal agencies,https://dunmorepa.gov/police-department/
dupont borough police department,pennsylvania,municipal agencies,http://dupontpa.us/public-safety/police/
duquesne university,pennsylvania,college and university agencies,https://www.duq.edu/
earl township police department,pennsylvania,municipal agencies,https://lancaster.crimewatchpa.com/eastearlpd
east bangor police department,pennsylvania,municipal agencies,https://eastbangorborough.org/police-department/
east berlin police department,pennsylvania,municipal agencies,https://eastberlinboro.com/
east brady police department,pennsylvania,municipal agencies,https://www.newbethlehemboro.com/police/
east brandywine township police department,pennsylvania,municipal agencies,https://www.ebrandywine.org/255/Police
eastern adams regional police department,pennsylvania,regional police agencies,http://www.adamscounty.us/Police/EARPD/Pages/default.aspx
eastern pike regional police,pennsylvania,regional police agencies,https://eprpd.org/
east fallowfield police department,pennsylvania,municipal agencies,https://www.eastfallowfield.org/index.php/departments-mainmenu-26/police-mainmenu-75
east franklin township police department,pennsylvania,municipal agencies,https://www.eastfranklintownship.com/departments/
east hempfield township police department,pennsylvania,municipal agencies,https://www.easthempfield.org/187/Police-Department
east mckeesport borough police department,pennsylvania,municipal agencies,http://eastmckeesportboro.com/police.htm
east norriton township police department,pennsylvania,municipal agencies,https://www.eastnorritontwp.org/police
easton police department,pennsylvania,municipal agencies,https://www.easton-pa.com/easton-police-department
east pennsboro township police department,pennsylvania,municipal agencies,https://cumberland.crimewatchpa.com/eastpennsboropd
east pikeland police department,pennsylvania,municipal agencies,https://www.eastpikeland.org/?SEC=0E99C906-4D23-4A66-BB68-F85BB4EB3E28
east stroudsburg police department,pennsylvania,municipal agencies,https://eaststroudsburgboro.org/police/
east stroudsburg university,pennsylvania,college and university agencies,https://www.esu.edu/
easttown police department,pennsylvania,municipal agencies,https://www.easttown.org/305/Police
east union township police department,pennsylvania,municipal agencies,https://www.eastuniontownship.com/
